m,M,K,Nr,Epsilon,Sc,E1,phi1,phi2,Gamma,Pb,Sb,Skin -TiO_2,Nusselt-TiO_2,Sherwood-TiO_2,microorganism-TiO_2,Skin -TiO_2/Ag,Nusselt-TiO_2-Ag,Sherwood-TiO_2/Ag,microorganism-TiO_2/Ag
0.1,0.5,1.0,4.08,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594372606,1.680806837,1.706131734,0.926461158,-3.790662714,1.654626434,1.708794712,0.924397361
0.1,0.5,1.0,4.09,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594391085,1.68081139,1.708170681,0.926939203,-3.790684007,1.654631358,1.710838387,0.924876561
0.1,0.5,1.0,4.1,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59440953,1.680815933,1.710207548,0.927416771,-3.79070526,1.654636271,1.712879967,0.92535528
0.1,0.5,1.0,4.11,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59442794,1.680820466,1.712242341,0.927893864,-3.790726473,1.654641173,1.714919458,0.925833521
0.1,0.5,1.0,4.12,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594446317,1.680824989,1.714275066,0.928370482,-3.790747646,1.654646064,1.716956866,0.926311284
0.1,0.5,1.0,4.13,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594464658,1.680829501,1.71630573,0.928846628,-3.790768779,1.654650944,1.718992197,0.92678857
0.1,0.5,1.0,4.14,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594482966,1.680834004,1.718334338,0.929322302,-3.790789873,1.654655813,1.721025458,0.927265382
0.1,0.5,1.0,4.15,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59450124,1.680838497,1.720360897,0.929797506,-3.790810928,1.654660671,1.723056654,0.92774172
0.1,0.5,1.0,4.16,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59451948,1.680842979,1.722385412,0.930272241,-3.790831944,1.654665518,1.725085791,0.928217587
0.1,0.5,1.0,4.17,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594537687,1.680847452,1.724407889,0.930746509,-3.790852921,1.654670354,1.727112876,0.928692982
0.1,0.5,1.0,4.18,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59455586,1.680851915,1.726428334,0.93122031,-3.790873858,1.65467518,1.729137913,0.929167908
0.1,0.5,1.0,4.19,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594573999,1.680856368,1.728446753,0.931693647,-3.790894757,1.654679994,1.73116091,0.929642366
0.1,0.5,1.0,4.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594592105,1.680860811,1.730463152,0.93216652,-3.790915617,1.654684798,1.733181872,0.930116358
0.1,0.5,1.0,4.21,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594610178,1.680865245,1.732477536,0.932638931,-3.790936439,1.654689592,1.735200805,0.930589883
0.1,0.5,1.0,4.22,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594628217,1.680869669,1.734489912,0.933110881,-3.790957222,1.654694374,1.737217715,0.931062945
0.1,0.5,1.0,4.23,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594646224,1.680874083,1.736500285,0.933582371,-3.790977967,1.654699146,1.739232607,0.931535544
0.1,0.5,1.0,4.24,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594664198,1.680878487,1.738508661,0.934053404,-3.790998674,1.654703908,1.741245488,0.932007682
0.1,0.5,1.0,4.25,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594682139,1.680882882,1.740515045,0.934523979,-3.791019343,1.654708659,1.743256363,0.932479359
0.1,0.5,1.0,4.26,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594700047,1.680887267,1.742519444,0.934994099,-3.791039974,1.654713399,1.745265238,0.932950578
0.1,0.5,1.0,4.27,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594717923,1.680891643,1.744521862,0.935463764,-3.791060567,1.654718129,1.747272118,0.933421339
0.1,0.5,1.0,4.28,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594735766,1.680896009,1.746522306,0.935932976,-3.791081123,1.654722848,1.74927701,0.933891644
0.1,0.5,1.0,4.29,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594753576,1.680900366,1.748520781,0.936401737,-3.791101641,1.654727557,1.751279919,0.934361494
0.1,0.5,1.0,4.3,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594771355,1.680904713,1.750517293,0.936870047,-3.791122122,1.654732256,1.75328085,0.93483089
0.1,0.5,1.0,4.31,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594789101,1.680909051,1.752511847,0.937337907,-3.791142565,1.654736944,1.755279809,0.935299834
0.1,0.5,1.0,4.32,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594806816,1.680913379,1.754504448,0.93780532,-3.791162971,1.654741623,1.757276803,0.935768327
0.1,0.5,1.0,4.33,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594824498,1.680917699,1.756495103,0.938272285,-3.791183341,1.65474629,1.759271835,0.93623637
0.1,0.5,1.0,4.34,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594842148,1.680922008,1.758483816,0.938738805,-3.791203673,1.654750948,1.761264913,0.936703964
0.1,0.5,1.0,4.35,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594859767,1.680926309,1.760470594,0.939204881,-3.791223969,1.654755596,1.76325604,0.937171111
0.1,0.5,1.0,4.36,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594877354,1.6809306,1.762455441,0.939670514,-3.791244228,1.654760233,1.765245224,0.937637812
0.1,0.5,1.0,4.37,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59489491,1.680934882,1.764438363,0.940135705,-3.79126445,1.65476486,1.767232469,0.938104068
0.1,0.5,1.0,4.38,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594912434,1.680939155,1.766419365,0.940600455,-3.791284636,1.654769477,1.769217781,0.93856988
0.1,0.5,1.0,4.39,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594929927,1.680943418,1.768398453,0.941064766,-3.791304786,1.654774085,1.771201165,0.93903525
0.1,0.5,1.0,4.4,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594947389,1.680947673,1.770375632,0.941528638,-3.7913249,1.654778682,1.773182626,0.939500178
0.1,0.5,1.0,4.41,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594964819,1.680951918,1.772350908,0.941992074,-3.791344977,1.654783269,1.775162171,0.939964667
0.1,0.5,1.0,4.42,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594982219,1.680956155,1.774324285,0.942455073,-3.791365019,1.654787846,1.777139804,0.940428717
0.1,0.5,1.0,4.43,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.594999587,1.680960382,1.776295768,0.942917638,-3.791385025,1.654792414,1.77911553,0.940892329
0.1,0.5,1.0,4.44,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595016925,1.6809646,1.778265364,0.94337977,-3.791404995,1.654796971,1.781089355,0.941355505
0.1,0.5,1.0,4.45,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595034232,1.68096881,1.780233077,0.943841469,-3.791424929,1.654801519,1.783061284,0.941818246
0.1,0.5,1.0,4.46,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595051509,1.68097301,1.782198913,0.944302738,-3.791444828,1.654806057,1.785031323,0.942280553
0.1,0.5,1.0,4.47,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595068755,1.680977202,1.784162876,0.944763576,-3.791464692,1.654810585,1.786999476,0.942742427
0.1,0.5,1.0,4.48,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59508597,1.680981384,1.786124972,0.945223986,-3.791484521,1.654815104,1.788965749,0.943203869
0.1,0.5,1.0,4.49,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595103155,1.680985558,1.788085206,0.945683968,-3.791504314,1.654819613,1.790930147,0.943664881
0.1,0.5,1.0,4.5,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59512031,1.680989723,1.790043583,0.946143524,-3.791524072,1.654824112,1.792892675,0.944125464
0.1,0.5,1.0,4.51,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595137435,1.680993879,1.792000108,0.946602654,-3.791543796,1.654828601,1.794853338,0.944585618
0.1,0.5,1.0,4.52,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59515453,1.680998027,1.793954786,0.947061361,-3.791563484,1.654833081,1.796812142,0.945045346
0.1,0.5,1.0,4.53,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595171595,1.681002166,1.795907622,0.947519644,-3.791583138,1.654837552,1.798769091,0.945504648
0.1,0.5,1.0,4.54,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59518863,1.681006296,1.797858621,0.947977506,-3.791602758,1.654842013,1.800724191,0.945963525
0.1,0.5,1.0,4.55,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595205635,1.681010417,1.799807789,0.948434947,-3.791622343,1.654846464,1.802677446,0.946421979
0.1,0.5,1.0,4.56,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595222611,1.68101453,1.80175513,0.948891968,-3.791641893,1.654850906,1.804628861,0.946880011
0.1,0.5,1.0,4.57,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595239557,1.681018634,1.803700648,0.949348571,-3.79166141,1.654855338,1.806578443,0.947337621
0.1,0.5,1.0,4.58,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595256474,1.681022729,1.80564435,0.949804756,-3.791680892,1.654859762,1.808526195,0.947794811
0.1,0.5,1.0,4.59,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595273361,1.681026816,1.807586239,0.950260526,-3.79170034,1.654864175,1.810472122,0.948251582
0.1,0.5,1.0,4.6,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595290219,1.681030895,1.809526322,0.95071588,-3.791719755,1.65486858,1.81241623,0.948707936
0.1,0.5,1.0,4.61,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595307048,1.681034965,1.811464602,0.95117082,-3.791739135,1.654872975,1.814358523,0.949163873
0.1,0.5,1.0,4.62,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595323848,1.681039026,1.813401084,0.951625348,-3.791758482,1.654877361,1.816299006,0.949619394
0.1,0.5,1.0,4.63,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595340619,1.68104308,1.815335774,0.952079463,-3.791777795,1.654881738,1.818237684,0.9500745
0.1,0.5,1.0,4.64,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59535736,1.681047124,1.817268675,0.952533168,-3.791797075,1.654886105,1.820174563,0.950529193
0.1,0.5,1.0,4.65,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595374073,1.681051161,1.819199794,0.952986463,-3.791816322,1.654890464,1.822109646,0.950983474
0.1,0.5,1.0,4.66,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595390758,1.681055189,1.821129134,0.95343935,-3.791835535,1.654894813,1.824042938,0.951437344
0.1,0.5,1.0,4.67,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595407414,1.681059208,1.8230567,0.953891829,-3.791854715,1.654899153,1.825974445,0.951890803
0.1,0.5,1.0,4.68,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595424041,1.68106322,1.824982498,0.954343902,-3.791873862,1.654903484,1.827904171,0.952343854
0.1,0.5,1.0,4.69,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595440639,1.681067223,1.826906531,0.95479557,-3.791892976,1.654907806,1.829832121,0.952796497
0.1,0.5,1.0,4.7,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.59545721,1.681071218,1.828828804,0.955246833,-3.791912057,1.654912119,1.8317583,0.953248732
0.1,0.5,1.0,4.71,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595473752,1.681075204,1.830749323,0.955697693,-3.791931105,1.654916423,1.833682712,0.953700562
0.1,0.5,1.0,4.72,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595490266,1.681079183,1.832668092,0.956148151,-3.791950121,1.654920718,1.835605362,0.954151987
0.1,0.5,1.0,4.73,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595506751,1.681083153,1.834585114,0.956598208,-3.791969105,1.654925004,1.837526254,0.954603009
0.1,0.5,1.0,4.74,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595523209,1.681087115,1.836500396,0.957047865,-3.791988055,1.654929281,1.839445394,0.955053627
0.1,0.5,1.0,4.75,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595539639,1.68109107,1.838413941,0.957497123,-3.792006974,1.65493355,1.841362786,0.955503844
0.1,0.5,1.0,4.76,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595556041,1.681095016,1.840325754,0.957945983,-3.79202586,1.654937809,1.843278434,0.955953661
0.1,0.5,1.0,4.77,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595572415,1.681098954,1.84223584,0.958394445,-3.792044714,1.65494206,1.845192343,0.956403078
0.1,0.5,1.0,4.78,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595588762,1.681102884,1.844144203,0.958842512,-3.792063536,1.654946302,1.847104518,0.956852097
0.1,0.5,1.0,4.79,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595605081,1.681106806,1.846050847,0.959290184,-3.792082326,1.654950535,1.849014964,0.957300718
0.1,0.5,1.0,4.8,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595621373,1.68111072,1.847955778,0.959737463,-3.792101085,1.65495476,1.850923684,0.957748943
0.1,0.5,1.0,4.81,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595637637,1.681114626,1.849858999,0.960184348,-3.792119811,1.654958976,1.852830683,0.958196772
0.1,0.5,1.0,4.82,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595653874,1.681118524,1.851760515,0.960630841,-3.792138506,1.654963183,1.854735966,0.958644208
0.1,0.5,1.0,4.83,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595670083,1.681122414,1.85366033,0.961076944,-3.79215717,1.654967382,1.856639537,0.959091249
0.1,0.5,1.0,4.84,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595686265,1.681126297,1.855558449,0.961522657,-3.792175801,1.654971572,1.858541401,0.959537899
0.1,0.5,1.0,4.85,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595702421,1.681130171,1.857454877,0.961967981,-3.792194402,1.654975753,1.860441562,0.959984157
0.1,0.5,1.0,4.86,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595718549,1.681134038,1.859349617,0.962412917,-3.792212971,1.654979926,1.862340025,0.960430025
0.1,0.5,1.0,4.87,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595734651,1.681137897,1.861242674,0.962857466,-3.792231509,1.65498409,1.864236793,0.960875503
0.1,0.5,1.0,4.88,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595750725,1.681141749,1.863134052,0.963301629,-3.792250017,1.654988246,1.866131872,0.961320593
0.1,0.5,1.0,4.89,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595766773,1.681145592,1.865023756,0.963745408,-3.792268493,1.654992394,1.868025265,0.961765296
0.1,0.5,1.0,4.9,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595782794,1.681149428,1.86691179,0.964188802,-3.792286938,1.654996533,1.869916978,0.962209613
0.1,0.5,1.0,4.91,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595798789,1.681153256,1.868798158,0.964631814,-3.792305352,1.655000663,1.871807014,0.962653544
0.1,0.5,1.0,4.92,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595814757,1.681157077,1.870682864,0.965074444,-3.792323736,1.655004786,1.873695377,0.963097091
0.1,0.5,1.0,4.93,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595830698,1.68116089,1.872565913,0.965516692,-3.792342089,1.6550089,1.875582072,0.963540254
0.1,0.5,1.0,4.94,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595846614,1.681164695,1.874447309,0.965958561,-3.792360412,1.655013005,1.877467104,0.963983035
0.1,0.5,1.0,4.95,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595862503,1.681168493,1.876327056,0.96640005,-3.792378704,1.655017103,1.879350476,0.964425435
0.1,0.5,1.0,4.96,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595878366,1.681172283,1.878205159,0.966841162,-3.792396966,1.655021192,1.881232193,0.964867454
0.1,0.5,1.0,4.97,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595894203,1.681176065,1.880081621,0.967281896,-3.792415198,1.655025272,1.883112258,0.965309093
0.1,0.5,1.0,4.98,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595910013,1.68117984,1.881956446,0.967722254,-3.7924334,1.655029345,1.884990677,0.965750354
0.1,0.5,1.0,4.99,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595925798,1.681183608,1.883829639,0.968162237,-3.792451571,1.655033409,1.886867453,0.966191238
0.1,0.5,1.0,5.0,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.595941557,1.681187368,1.885701204,0.968601845,-3.792469713,1.655037466,1.888742591,0.966631744
0.1,0.5,1.0,0.2,1.0,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.5846784,1.678207145,0.832575311,0.722901212,-3.779466826,1.651795966,0.832159519,0.720133704
0.1,0.5,1.0,0.2,1.01,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584654002,1.67820003,0.830862377,0.722505922,-3.77943864,1.651788188,0.830440628,0.71973717
0.1,0.5,1.0,0.2,1.02,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58462975,1.678192959,0.829159271,0.722112896,-3.779410622,1.651780457,0.828731532,0.719342894
0.1,0.5,1.0,0.2,1.03,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584605645,1.678185931,0.827465953,0.721722128,-3.779382772,1.651772772,0.827032194,0.718950866
0.1,0.5,1.0,0.2,1.04,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584581685,1.678178945,0.825782388,0.721333607,-3.779355088,1.651765133,0.825342577,0.718561079
0.1,0.5,1.0,0.2,1.05,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58455787,1.678172002,0.824108536,0.720947326,-3.779327571,1.651757541,0.823662642,0.718173523
0.1,0.5,1.0,0.2,1.06,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.5845342,1.678165102,0.82244436,0.720563274,-3.77930022,1.651749995,0.821992353,0.717788189
0.1,0.5,1.0,0.2,1.07,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584510674,1.678158244,0.820789821,0.720181444,-3.779273035,1.651742494,0.820331672,0.717405069
0.1,0.5,1.0,0.2,1.08,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584487292,1.678151428,0.81914488,0.719801826,-3.779246014,1.65173504,0.818680562,0.717024155
0.1,0.5,1.0,0.2,1.09,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584464053,1.678144655,0.817509501,0.719424412,-3.779219157,1.651727631,0.817038984,0.716645436
0.1,0.5,1.0,0.2,1.1,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584440957,1.678137923,0.815883642,0.719049191,-3.779192464,1.651720268,0.8154069,0.716268906
0.1,0.5,1.0,0.2,1.11,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584418002,1.678131233,0.814267267,0.718676157,-3.779165935,1.65171295,0.813784273,0.715894553
0.1,0.5,1.0,0.2,1.12,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58439519,1.678124585,0.812660337,0.718305298,-3.779139567,1.651705678,0.812171064,0.715522371
0.1,0.5,1.0,0.2,1.13,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584372518,1.678117978,0.811062811,0.717936607,-3.779113362,1.65169845,0.810567234,0.715152349
0.1,0.5,1.0,0.2,1.14,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584349987,1.678111413,0.809474652,0.717570074,-3.779087317,1.651691268,0.808972747,0.71478448
0.1,0.5,1.0,0.2,1.15,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584327596,1.678104889,0.807895821,0.717205691,-3.779061434,1.65168413,0.807387562,0.714418753
0.1,0.5,1.0,0.2,1.16,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584305344,1.678098406,0.806326277,0.716843447,-3.77903571,1.651677037,0.805811642,0.71405516
0.1,0.5,1.0,0.2,1.17,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584283232,1.678091964,0.804765983,0.716483335,-3.779010146,1.651669989,0.804244948,0.713693693
0.1,0.5,1.0,0.2,1.18,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584261258,1.678085562,0.803214898,0.716125344,-3.778984741,1.651662984,0.802687441,0.713334342
0.1,0.5,1.0,0.2,1.19,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584239421,1.678079202,0.801672984,0.715769467,-3.778959494,1.651656024,0.801139082,0.712977097
0.1,0.5,1.0,0.2,1.2,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584217722,1.678072882,0.8001402,0.715415693,-3.778934405,1.651649108,0.799599833,0.712621951
0.1,0.5,1.0,0.2,1.21,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58419616,1.678066602,0.798616508,0.715064013,-3.778909473,1.651642236,0.798069654,0.712268895
0.1,0.5,1.0,0.2,1.22,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584174734,1.678060362,0.797101867,0.714714419,-3.778884697,1.651635407,0.796548508,0.711917918
0.1,0.5,1.0,0.2,1.23,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584153443,1.678054163,0.795596239,0.714366901,-3.778860077,1.651628622,0.795036354,0.711569012
0.1,0.5,1.0,0.2,1.24,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584132288,1.678048003,0.794099584,0.714021451,-3.778835612,1.65162188,0.793533153,0.711222168
0.1,0.5,1.0,0.2,1.25,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584111267,1.678041883,0.792611861,0.713678058,-3.778811301,1.651615181,0.792038867,0.710877377
0.1,0.5,1.0,0.2,1.26,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584090381,1.678035802,0.791133031,0.713336713,-3.778787144,1.651608525,0.790553456,0.71053463
0.1,0.5,1.0,0.2,1.27,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584069627,1.678029761,0.789663055,0.712997408,-3.778763141,1.651601912,0.789076881,0.710193918
0.1,0.5,1.0,0.2,1.28,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584049007,1.678023759,0.788201892,0.712660133,-3.77873929,1.651595341,0.787609103,0.709855231
0.1,0.5,1.0,0.2,1.29,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584028518,1.678017796,0.786749503,0.712324879,-3.778715591,1.651588813,0.786150083,0.709518561
0.1,0.5,1.0,0.2,1.3,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584008162,1.678011872,0.785305848,0.711991637,-3.778692043,1.651582328,0.78469978,0.709183899
0.1,0.5,1.0,0.2,1.31,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583987936,1.678005987,0.783870886,0.711660397,-3.778668646,1.651575884,0.783258156,0.708851235
0.1,0.5,1.0,0.2,1.32,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583967841,1.67800014,0.782444579,0.711331151,-3.778645399,1.651569482,0.781825172,0.70852056
0.1,0.5,1.0,0.2,1.33,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583947876,1.677994332,0.781026885,0.711003888,-3.778622301,1.651563123,0.780400787,0.708191865
0.1,0.5,1.0,0.2,1.34,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58392804,1.677988562,0.779617766,0.710678601,-3.778599352,1.651556804,0.778984963,0.707865141
0.1,0.5,1.0,0.2,1.35,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583908334,1.677982829,0.778217181,0.710355278,-3.77857655,1.651550527,0.77757766,0.707540379
0.1,0.5,1.0,0.2,1.36,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583888755,1.677977135,0.77682509,0.710033913,-3.778553896,1.651544291,0.776178839,0.70721757
0.1,0.5,1.0,0.2,1.37,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583869304,1.677971479,0.775441453,0.709714494,-3.778531389,1.651538097,0.77478846,0.706896705
0.1,0.5,1.0,0.2,1.38,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58384998,1.67796586,0.77406623,0.709397013,-3.778509028,1.651531943,0.773406483,0.706577774
0.1,0.5,1.0,0.2,1.39,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583830782,1.677960278,0.772699381,0.709081461,-3.778486812,1.651525829,0.77203287,0.706260769
0.1,0.5,1.0,0.2,1.4,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583811711,1.677954734,0.771340867,0.708767828,-3.77846474,1.651519757,0.77066758,0.70594568
0.1,0.5,1.0,0.2,1.41,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583792764,1.677949227,0.769990647,0.708456105,-3.778442813,1.651513724,0.769310575,0.705632498
0.1,0.5,1.0,0.2,1.42,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583773942,1.677943756,0.768648681,0.708146283,-3.778421029,1.651507732,0.767961814,0.705321214
0.1,0.5,1.0,0.2,1.43,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583755245,1.677938322,0.767314929,0.707838353,-3.778399388,1.651501779,0.766621259,0.705011819
0.1,0.5,1.0,0.2,1.44,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58373667,1.677932925,0.765989352,0.707532305,-3.778377888,1.651495867,0.76528887,0.704704304
0.1,0.5,1.0,0.2,1.45,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583718219,1.677927564,0.76467191,0.70722813,-3.77835653,1.651489994,0.763964607,0.70439866
0.1,0.5,1.0,0.2,1.46,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.58369989,1.677922239,0.763362562,0.70692582,-3.778335312,1.65148416,0.762648431,0.704094877
0.1,0.5,1.0,0.2,1.47,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.583681683,1.677916951,0.762061269,0.706625364,-3.778314235,1.651478365,0.761340302,0.703792947
